"","L","MAP","MAT","PET_A_A","PfPCQ","R_PCQ_D","S_z","deviance","f_R","f_soil","h","pCO2","z"
"1",44.7295603276002,457.766045719502,7.54500436902116,735.570315510144,0.654864954543171,0.313927089664043,438.806584082212,23.1390551123713,0.146024632236936,0.514587408522252,0.183402634169072,419.910902372261,20
"2",44.1904014958082,445.418237074384,6.28190185458112,647.628282171663,0.654467381365418,0.268465267765009,350.248051018706,23.1390551123713,0.139033157128191,0.522224025722493,0.199220542916747,466.277611222097,20
"3",43.7647763573729,444.375404493469,6.08942347184,636.901278669218,0.658021787723862,0.261486278992183,332.839011536323,23.1390551123713,0.137725083400564,0.521724898012669,0.204255578094176,473.393229158144,20
"4",45.6371720138353,456.062690164087,7.66843014423728,749.836268628417,0.654419715972473,0.312942391357044,416.746084969962,23.1390551123713,0.144956960438291,0.526282709670319,0.18511115211855,453.801818661197,20
"5",44.5581291563433,445.050093446034,6.64212033581453,674.164040973615,0.655389344507307,0.286408487051364,382.541342518027,23.1390551123713,0.144342878411396,0.529256231344736,0.192172996609292,453.987550230342,20
"6",44.484058227566,446.516681243748,7.42904727199231,739.133958728995,0.655307495024128,0.311448495656177,419.998546036702,23.1390551123713,0.146954052518257,0.533498901350018,0.181281702530556,440.816508475492,20
"7",44.6868848730905,444.397684113951,6.91257285045378,697.334564875312,0.650965385408538,0.294025356784787,398.83647637431,23.1390551123713,0.144831963902584,0.52587698342193,0.189911855709047,436.990733884308,20
"8",44.6734410399407,454.43211574139,7.10614387841603,709.608963965503,0.65440450479145,0.302183129661165,417.408109224,23.1390551123713,0.1461313283854,0.515535087858429,0.188952839886578,427.560869661286,20
"9",44.0709460801523,442.05241914538,6.25580906543224,649.130558121967,0.653994049245631,0.266441522836322,342.420144754447,23.1390551123713,0.138826453658892,0.525292177756771,0.196920355002184,471.133636721705,20
"10",45.2545172711242,454.486999472295,8.05081877309043,773.434777025116,0.657672751208829,0.341796790050145,500.924115384605,23.1390551123713,0.152184573538024,0.528183055922249,0.176325558938939,384.831374744989,20
"11",44.3364513197038,446.443601120695,6.3190352588755,655.016018625184,0.65322956513551,0.272446510640189,356.135323605112,23.1390551123713,0.141052310366509,0.526146222914569,0.199013963007815,456.47305742874,20
"12",44.1657900962126,442.833333301296,6.11658758503604,641.204056317776,0.652825925455503,0.260991935058815,346.450757045488,23.1390551123713,0.137733609371884,0.52424722374827,0.201334009873834,468.732329295108,20
"13",44.9239709109986,447.075844162931,7.46101630281897,731.755332896886,0.656150262712667,0.309106493305627,423.340195934459,23.1390551123713,0.145385772484077,0.521669601429041,0.182446746746291,431.843802895601,20
"14",44.1640083729305,441.00528008712,6.38223627533746,657.415205041358,0.654153438185549,0.268073321676089,346.234753378736,23.1390551123713,0.138556610645002,0.521704336186433,0.197673231340724,472.1624859895,20
"15",44.3776778894057,431.358729736565,6.74712034943938,686.099020414052,0.657475062036242,0.282539446914886,372.329638553945,23.1390551123713,0.141829222323091,0.533324251933536,0.186086850869872,459.193025805568,20
"16",45.1466751652634,464.924629758407,7.7060624951738,748.826377459877,0.652199012188779,0.327899065536107,474.662082518859,23.1390551123713,0.150309310019976,0.518720556237222,0.185868690104718,379.343583486677,20
"17",44.6986772149632,445.642511565998,8.1273442122417,782.198666998251,0.655428043961466,0.327972257171525,461.416054459698,23.1390551123713,0.145932075758754,0.524459916534795,0.171749430109623,414.836858528005,20
"18",44.7959996800285,447.73210669446,7.59848843896043,744.778208931357,0.65661730473535,0.315318985440426,444.863958170238,23.1390551123713,0.146844869044885,0.522436477584526,0.177461042131652,413.409232016539,20
"19",44.8040424227751,450.150237534678,7.60160938940205,745.792311519822,0.654842310142643,0.321329528003286,455.17777106098,23.1390551123713,0.149067556022054,0.520643444868469,0.18057929550214,397.449079175839,20
"20",44.3112656321276,443.040812247037,6.9940883846217,704.549925927037,0.65491643898454,0.289071839499461,386.740345939972,23.1390551123713,0.141676380232725,0.521437845057922,0.188182062283029,453.12433659051,20
"21",44.3809311902565,436.074747175521,6.42643835399871,659.038808005887,0.647316060813664,0.277000207497393,367.587879675854,23.1390551123713,0.142138516302962,0.494760528002257,0.202361072355775,448.97573981126,20
"22",44.2674526571714,438.526451753149,6.28817935681501,654.375413546896,0.653274065351706,0.268753021573684,345.849320953142,23.1390551123713,0.139751210689148,0.527456047034957,0.197400802074641,460.831392828911,20
"23",44.8387404311905,445.04816831465,7.39330682856326,721.213730229501,0.649464613762027,0.310198947820604,433.154919883529,23.1390551123713,0.146294392632941,0.529585124986242,0.185557488560652,408.721061102265,20
"24",45.4288612977231,455.123098160463,8.08120323188937,775.470319666675,0.65535365620322,0.344858263549533,508.103353352651,23.1390551123713,0.153598480853753,0.501676188128924,0.173430371833896,355.656493175437,20
"25",45.3844225719976,454.337668890225,8.27954092351239,783.760193660215,0.656143039885302,0.354319936909473,537.53518361244,23.1390551123713,0.155235446658939,0.526505402732498,0.176375309962959,325.651451760036,20
"26",44.9423081946071,448.245282743704,7.19765953083452,715.415926017858,0.653524001384948,0.305740409216604,424.926319989017,23.1390551123713,0.146634914542791,0.529744681006041,0.183647134412199,424.257288416972,20
"27",45.3949070356591,461.549514009554,8.30905254497579,786.38167781566,0.654720126601573,0.362864413078162,567.398010064791,23.1390551123713,0.157796847993499,0.523875075277532,0.171667546538534,313.687579296509,20
"28",45.757401603136,457.156524642387,9.21241318196827,854.867177166775,0.653888990422835,0.388685299360338,616.106620884926,23.1390551123713,0.158437196196508,0.522157291827974,0.159386891083531,278.90077584731,20
"29",45.3447251303546,451.050949142285,8.25920129033838,786.127758894184,0.65533391736566,0.350860013695729,536.844872247015,23.1390551123713,0.153911123844463,0.525390298303905,0.172470157812657,330.136119396254,20
"30",45.2434795841478,431.166759194182,7.97767640311326,772.725484008325,0.652553739837664,0.339742605694592,509.985905700194,23.1390551123713,0.153083827118672,0.535431931308334,0.173712279080342,355.487819261841,20
