"","L","MAP","MAT","PET_A_A","PfPCQ","R_PCQ_D","S_z","deviance","f_R","f_soil","h","pCO2","z"
"42",8.51754485555515,153.498455335867,2.49808903196828,181.257473388924,0.086065841839693,0.080555650698681,133.182833246049,25.702410119313,0.0285024785652723,0.229892583283051,0.081199776370029,118.966712650108,0
"43",8.56684519804192,153.165733804801,2.43342315891275,179.066022200508,0.0874687629775755,0.0805342061665476,111.996319524102,25.702410119313,0.0283109107240817,0.23026967253441,0.0783245058666078,111.280757393764,0
"44",8.62378222064834,151.562724201667,2.41213312407256,176.936706598955,0.0860957524719973,0.0764316071089568,120.565914925614,25.702410119313,0.027737880683524,0.23336670214982,0.0746971750842223,110.682265358472,0
"45",8.66541426729419,151.786333930481,2.41828205411836,173.19416955305,0.0870862700374992,0.0862705900599871,147.101743020136,25.702410119313,0.0277385906042935,0.234793617592204,0.0710395398289607,111.636113159289,0
"46",8.64807087599785,150.618651070693,2.20359969817002,160.200889376627,0.0865285679825484,0.0840961219540297,142.582808536951,25.702410119313,0.0263986061154162,0.226490364539084,0.0636087329492533,111.72290343273,0
"47",8.59106682953066,155.321577673577,2.42098892427959,179.460108606851,0.086850310290851,0.0763835597185379,113.231502558099,25.702410119313,0.0278703253164613,0.233274510298553,0.0792665080295772,110.635284839936,0
"48",8.57596571575646,149.281326113574,2.09949209826102,150.543983813603,0.0860545161153947,0.0854674420802829,146.687324782329,25.702410119313,0.0292617283735845,0.231892540378021,0.0586040367708153,104.097981767607,0
"49",8.60518097689745,152.299602103748,2.41135835345705,176.8793235413,0.0871443086210839,0.086598644444249,140.065957950959,25.702410119313,0.0285140109362769,0.232314605778751,0.069159995296582,111.636416479452,0
"50",8.62950472550402,144.476865771626,2.44514267259396,176.687813412148,0.0873644831382985,0.087416506453737,157.893616762124,25.702410119313,0.0281236041864469,0.229982512117929,0.0745848382041598,112.620408501941,0
"51",8.59730585142747,152.328563364422,2.41306480255568,173.600627381958,0.0854458129593641,0.0857770950449423,153.170198596431,25.702410119313,0.0282720878938137,0.230530384907469,0.0737977527589233,114.997037740066,0
"52",8.71294707928947,143.908243444203,1.49884592570814,114.424540973449,0.0882675832771979,0.082791780933528,155.987704558563,25.702410119313,0.0284118570880623,0.234765365551616,0.0537035031188024,107.134325458195,0
"53",8.54404452783001,150.434920673266,2.4049529296459,174.24304564741,0.0854719138047122,0.0853822681102632,148.83041317066,25.702410119313,0.0281945604374486,0.231680315057197,0.0703390435456482,113.595877319909,0
